student_id,畢業年度,班級_標準,座號,報考群類,模1_國文分數,模1_國文級分,模1_英文分數,模1_英文級分,模1_數學分數,模1_數學級分,模1_專一分數,模1_專一級分,模1_專二分數,模1_專二級分,模1_總分數,模1_總分級分,模1_轉換統測分數,模1_跨校排名,模2_國文分數,模2_國文級分,模2_英文分數,模2_英文級分,模2_數學分數,模2_數學級分,模2_專一分數,模2_專一級分,模2_專二分數,模2_專二級分,模2_總分數,模2_總分級分,模2_班級排名,模2_類別排名,模2_跨校排名,模2_轉換統測分數,模3_國文分數,模3_國文級分,模3_英文分數,模3_英文級分,模3_數學分數,模3_數學級分,模3_專一分數,模3_專一級分,模3_專二分數,模3_專二級分,模3_總分數,模3_總分級分,模3_班級排名,模3_類別排名,模3_跨校排名,模3_轉換統測分數,模4_國文分數,模4_國文級分,模4_英文分數,模4_英文級分,模4_數學分數,模4_數學級分,模4_專一分數,模4_專一級分,模4_專二分數,模4_專二級分,模4_總分數,模4_總分級分,模4_班級排名,模4_類別排名,模4_跨校排名,模4_轉換統測分數,模5_國文分數,模5_國文級分,模5_英文分數,模5_英文級分,模5_數學分數,模5_數學級分,模5_專一分數,模5_專一級分,模5_專二分數,模5_專二級分,模5_總分數,模5_總分級分,模5_班級排名,模5_類別排名,模5_跨校排名,模5_轉換統測分數,統測_國文分數,統測_國文級分,統測_英文分數,統測_英文級分,統測_數學B分數,統測_數學B級分,統測_專一分數,統測_專一級分,統測_專二分數,統測_專二級分,統測_總分數,統測_總分級分
113-3071-431002,113,431,,09商業與管理群,62.0,11.0,81.5,13.0,32.0,5.0,76.0,12.0,68.0,11.0,319.5,52.0,0.0,,50.0,9.0,55.0,9.0,52.0,8.0,72.0,11.0,54.0,9.0,283.0,46.0,,,,0.0,58.0,10.0,62.25,10.0,56.0,9.0,82.0,13.0,44.0,7.0,302.25,49.0,,,,0.0,56.0,10.0,59.0,9.0,44.0,7.0,78.0,12.0,46.0,7.0,283.0,45.0,,,,0.0,42.0,8.0,56.75,9.0,48.0,8.0,66.0,10.0,56.0,9.0,268.75,44.0,,,,0.0,80.0,13.0,87.0,14.0,52.0,8.0,82.0,13.0,52.0,8.0,353.0,56.0
113-3071-431003,113,431,,09商業與管理群,52.0,9.0,58.0,9.0,68.0,11.0,66.0,11.0,62.0,10.0,306.0,50.0,0.0,,62.0,11.0,46.75,8.0,56.0,9.0,64.0,10.0,72.0,11.0,300.75,49.0,,,,0.0,58.0,10.0,54.5,9.0,60.0,10.0,76.0,12.0,42.0,7.0,290.5,48.0,,,,0.0,56.0,10.0,51.75,8.0,48.0,8.0,78.0,12.0,46.0,7.0,279.75,45.0,,,,0.0,56.0,10.0,46.25,7.0,56.0,9.0,56.0,9.0,66.0,11.0,280.25,46.0,,,,0.0,70.0,11.0,72.5,11.0,76.0,12.0,66.0,11.0,58.0,9.0,342.5,54.0
113-3071-431004,113,431,,09商業與管理群,58.0,10.0,81.75,13.0,64.0,10.0,72.0,12.0,68.0,11.0,343.75,56.0,0.0,,54.0,10.0,70.5,11.0,64.0,10.0,78.0,12.0,76.0,12.0,342.5,55.0,,,,0.0,56.0,10.0,59.25,9.0,64.0,10.0,82.0,13.0,44.0,7.0,305.25,49.0,,,,0.0,68.0,12.0,69.75,11.0,60.0,10.0,90.0,14.0,56.0,9.0,343.75,56.0,,,,0.0,62.0,11.0,75.0,12.0,56.0,9.0,76.0,12.0,68.0,11.0,337.0,55.0,,,,0.0,68.0,11.0,85.75,13.0,68.0,11.0,80.0,13.0,82.0,13.0,383.75,61.0
113-3071-431005,113,431,,09商業與管理群,64.0,11.0,52.25,8.0,44.0,7.0,68.0,11.0,70.0,11.0,298.25,48.0,0.0,,52.0,9.0,37.75,6.0,44.0,7.0,82.0,13.0,66.0,10.0,281.75,45.0,,,,0.0,66.0,11.0,40.0,7.0,44.0,7.0,74.0,12.0,48.0,8.0,272.0,45.0,,,,0.0,60.0,10.0,35.5,6.0,56.0,9.0,76.0,12.0,64.0,10.0,291.5,47.0,,,,0.0,54.0,10.0,41.0,7.0,56.0,9.0,68.0,11.0,50.0,8.0,269.0,45.0,,,,0.0,78.0,12.0,54.5,9.0,52.0,8.0,80.0,13.0,74.0,12.0,338.5,54.0
113-3071-431006,113,431,,09商業與管理群,54.0,9.0,59.25,9.0,76.0,12.0,74.0,12.0,74.0,12.0,337.25,54.0,0.0,,48.0,9.0,45.0,7.0,92.0,14.0,72.0,11.0,72.0,11.0,329.0,52.0,,,,0.0,70.0,12.0,44.5,7.0,80.0,13.0,76.0,12.0,70.0,11.0,340.5,55.0,,,,0.0,68.0,12.0,39.5,6.0,92.0,14.0,70.0,11.0,76.0,12.0,345.5,55.0,,,,0.0,60.0,11.0,50.0,8.0,88.0,14.0,74.0,12.0,70.0,11.0,342.0,56.0,,,,0.0,84.0,13.0,75.75,12.0,100.0,15.0,82.0,13.0,70.0,11.0,411.75,64.0
113-3071-431007,113,431,,09商業與管理群,60.0,10.0,67.0,11.0,56.0,9.0,72.0,12.0,74.0,12.0,329.0,54.0,0.0,,56.0,10.0,49.25,8.0,60.0,10.0,80.0,13.0,66.0,10.0,311.25,51.0,,,,0.0,74.0,13.0,44.5,7.0,48.0,8.0,88.0,14.0,72.0,11.0,326.5,53.0,,,,0.0,68.0,12.0,47.0,8.0,32.0,5.0,88.0,14.0,80.0,13.0,315.0,52.0,,,,0.0,56.0,10.0,58.0,9.0,52.0,8.0,72.0,11.0,92.0,15.0,330.0,53.0,,,,0.0,82.0,13.0,73.0,11.0,64.0,10.0,78.0,13.0,88.0,14.0,385.0,61.0
113-3071-431008,113,431,,09商業與管理群,48.0,8.0,55.25,9.0,36.0,6.0,50.0,8.0,34.0,6.0,223.25,37.0,0.0,,36.0,7.0,38.0,6.0,28.0,5.0,32.0,5.0,24.0,4.0,158.0,27.0,,,,0.0,48.0,8.0,18.75,3.0,8.0,2.0,58.0,9.0,26.0,4.0,158.75,26.0,,,,0.0,24.0,4.0,28.5,5.0,24.0,4.0,48.0,8.0,22.0,4.0,146.5,25.0,,,,0.0,42.0,8.0,28.25,5.0,36.0,6.0,42.0,7.0,36.0,6.0,184.25,32.0,,,,0.0,44.0,7.0,51.5,8.0,40.0,7.0,64.0,10.0,34.0,6.0,233.5,38.0
113-3071-431010,113,431,,09商業與管理群,56.0,10.0,39.5,6.0,84.0,13.0,60.0,10.0,54.0,9.0,293.5,48.0,0.0,,64.0,11.0,43.0,7.0,96.0,15.0,62.0,10.0,64.0,10.0,329.0,53.0,,,,0.0,58.0,10.0,26.5,4.0,72.0,11.0,60.0,10.0,46.0,7.0,262.5,42.0,,,,0.0,60.0,10.0,31.25,5.0,80.0,13.0,74.0,12.0,50.0,8.0,295.25,48.0,,,,0.0,56.0,10.0,27.0,5.0,76.0,12.0,48.0,8.0,40.0,7.0,247.0,42.0,,,,0.0,54.0,9.0,46.0,7.0,60.0,10.0,64.0,10.0,50.0,8.0,274.0,44.0
113-3071-431011,113,431,,09商業與管理群,70.0,12.0,48.75,8.0,68.0,11.0,72.0,12.0,72.0,11.0,330.75,54.0,0.0,,58.0,10.0,50.0,8.0,80.0,13.0,76.0,12.0,70.0,11.0,334.0,54.0,,,,0.0,58.0,10.0,37.25,6.0,64.0,10.0,84.0,13.0,62.0,10.0,305.25,49.0,,,,0.0,54.0,9.0,32.25,5.0,64.0,10.0,78.0,12.0,60.0,10.0,288.25,46.0,,,,0.0,56.0,10.0,40.5,7.0,84.0,13.0,58.0,9.0,74.0,12.0,312.5,51.0,,,,0.0,62.0,10.0,58.25,9.0,88.0,14.0,76.0,12.0,78.0,12.0,362.25,57.0
113-3071-431012,113,431,,09商業與管理群,72.0,12.0,73.0,11.0,52.0,8.0,74.0,12.0,74.0,12.0,345.0,55.0,0.0,,54.0,10.0,79.25,12.0,60.0,10.0,68.0,11.0,68.0,11.0,329.25,54.0,,,,0.0,68.0,12.0,71.75,11.0,36.0,6.0,76.0,12.0,60.0,10.0,311.75,51.0,,,,0.0,64.0,11.0,61.0,10.0,72.0,11.0,80.0,13.0,50.0,8.0,327.0,53.0,,,,0.0,66.0,12.0,64.75,10.0,64.0,10.0,66.0,10.0,62.0,10.0,322.75,52.0,,,,0.0,68.0,11.0,86.5,13.0,64.0,10.0,70.0,11.0,72.0,11.0,360.5,56.0
113-3071-431013,113,431,,09商業與管理群,58.0,10.0,42.5,7.0,76.0,12.0,60.0,10.0,58.0,9.0,294.5,48.0,0.0,,58.0,10.0,41.0,7.0,92.0,14.0,60.0,10.0,54.0,9.0,305.0,50.0,,,,0.0,70.0,12.0,56.25,9.0,68.0,11.0,78.0,12.0,44.0,7.0,316.25,51.0,,,,0.0,66.0,11.0,37.0,6.0,84.0,13.0,66.0,10.0,54.0,9.0,307.0,49.0,,,,0.0,72.0,13.0,44.5,7.0,96.0,15.0,64.0,10.0,58.0,9.0,334.5,54.0,,,,0.0,72.0,12.0,66.25,10.0,80.0,13.0,60.0,10.0,78.0,12.0,356.25,57.0
113-3071-431014,113,431,,09商業與管理群,54.0,9.0,36.25,6.0,100.0,15.0,64.0,10.0,58.0,9.0,312.25,49.0,0.0,,62.0,11.0,26.75,5.0,100.0,15.0,84.0,13.0,54.0,9.0,326.75,53.0,,,,0.0,52.0,9.0,27.5,5.0,92.0,14.0,78.0,12.0,52.0,8.0,301.5,48.0,,,,0.0,50.0,9.0,17.0,3.0,100.0,15.0,74.0,12.0,64.0,10.0,305.0,49.0,,,,0.0,50.0,9.0,28.5,5.0,96.0,15.0,58.0,9.0,36.0,6.0,268.5,44.0,,,,0.0,68.0,11.0,49.0,8.0,100.0,15.0,70.0,11.0,46.0,7.0,333.0,52.0
113-3071-431015,113,431,,09商業與管理群,70.0,12.0,55.75,9.0,52.0,8.0,64.0,10.0,50.0,8.0,291.75,47.0,0.0,,66.0,12.0,40.5,7.0,72.0,11.0,68.0,11.0,52.0,8.0,298.5,49.0,,,,0.0,64.0,11.0,33.25,5.0,60.0,10.0,72.0,11.0,48.0,8.0,277.25,45.0,,,,0.0,76.0,13.0,42.75,7.0,40.0,7.0,74.0,12.0,42.0,7.0,274.75,46.0,,,,0.0,58.0,10.0,37.25,6.0,52.0,8.0,58.0,9.0,50.0,8.0,255.25,41.0,,,,0.0,76.0,12.0,67.5,11.0,80.0,13.0,74.0,12.0,56.0,9.0,353.5,57.0
113-3071-431016,113,431,,09商業與管理群,22.0,4.0,24.5,4.0,28.0,5.0,42.0,7.0,44.0,7.0,160.5,27.0,0.0,,48.0,9.0,15.5,3.0,24.0,4.0,54.0,9.0,16.0,3.0,157.5,28.0,,,,0.0,54.0,9.0,24.0,4.0,24.0,4.0,60.0,10.0,22.0,4.0,184.0,31.0,,,,0.0,44.0,8.0,20.0,4.0,32.0,5.0,44.0,7.0,32.0,5.0,172.0,29.0,,,,0.0,60.0,11.0,21.75,4.0,64.0,10.0,52.0,8.0,20.0,4.0,217.75,37.0,,,,0.0,60.0,10.0,45.5,7.0,52.0,8.0,44.0,7.0,26.0,4.0,227.5,36.0
113-3071-431017,113,431,,09商業與管理群,62.0,11.0,68.25,11.0,56.0,9.0,60.0,10.0,52.0,8.0,298.25,49.0,0.0,,56.0,10.0,62.25,10.0,40.0,7.0,64.0,10.0,60.0,10.0,282.25,47.0,,,,0.0,68.0,12.0,44.75,7.0,60.0,10.0,66.0,10.0,28.0,5.0,266.75,44.0,,,,0.0,,,,,,,,,,,,,,,,,58.0,10.0,60.25,10.0,48.0,8.0,56.0,9.0,42.0,7.0,264.25,44.0,,,,0.0,72.0,12.0,75.0,12.0,68.0,11.0,70.0,11.0,58.0,9.0,343.0,55.0
113-3071-431018,113,431,,09商業與管理群,64.0,11.0,31.5,5.0,28.0,5.0,60.0,10.0,42.0,7.0,225.5,38.0,0.0,,60.0,11.0,35.0,6.0,40.0,7.0,52.0,8.0,58.0,9.0,245.0,41.0,,,,0.0,68.0,12.0,18.75,3.0,20.0,4.0,68.0,11.0,42.0,7.0,216.75,37.0,,,,0.0,62.0,11.0,17.5,3.0,36.0,6.0,58.0,9.0,44.0,7.0,217.5,36.0,,,,0.0,52.0,9.0,24.25,4.0,36.0,6.0,46.0,7.0,52.0,8.0,210.25,34.0,,,,0.0,74.0,12.0,24.0,4.0,44.0,7.0,50.0,8.0,44.0,7.0,236.0,38.0
113-3071-431019,113,431,,09商業與管理群,60.0,10.0,38.25,6.0,52.0,8.0,60.0,10.0,52.0,8.0,262.25,42.0,0.0,,58.0,10.0,51.0,8.0,56.0,9.0,58.0,9.0,54.0,9.0,277.0,45.0,,,,0.0,52.0,9.0,22.5,4.0,48.0,8.0,74.0,12.0,40.0,7.0,236.5,40.0,,,,0.0,32.0,6.0,36.25,6.0,64.0,10.0,60.0,10.0,38.0,6.0,230.25,38.0,,,,0.0,66.0,12.0,24.0,4.0,60.0,10.0,42.0,7.0,48.0,8.0,240.0,41.0,,,,0.0,56.0,9.0,36.0,6.0,84.0,13.0,58.0,10.0,38.0,6.0,272.0,44.0
113-3071-431020,113,431,,09商業與管理群,56.0,10.0,52.0,8.0,52.0,8.0,68.0,11.0,40.0,7.0,268.0,44.0,0.0,,56.0,10.0,43.25,7.0,56.0,9.0,68.0,11.0,46.0,7.0,269.25,44.0,,,,0.0,62.0,11.0,31.25,5.0,44.0,7.0,72.0,11.0,46.0,7.0,255.25,41.0,,,,0.0,56.0,10.0,38.75,6.0,40.0,7.0,64.0,10.0,40.0,7.0,238.75,40.0,,,,0.0,48.0,9.0,53.25,8.0,52.0,8.0,58.0,9.0,42.0,7.0,253.25,41.0,,,,0.0,66.0,11.0,69.0,11.0,80.0,13.0,66.0,11.0,50.0,8.0,331.0,54.0
113-3071-431021,113,431,,09商業與管理群,58.0,10.0,67.25,11.0,72.0,11.0,48.0,8.0,40.0,7.0,285.25,47.0,0.0,,68.0,12.0,58.25,9.0,80.0,13.0,62.0,10.0,28.0,5.0,296.25,49.0,,,,0.0,64.0,11.0,39.75,6.0,60.0,10.0,72.0,11.0,28.0,5.0,263.75,43.0,,,,0.0,58.0,10.0,45.75,7.0,72.0,11.0,60.0,10.0,34.0,6.0,269.75,44.0,,,,0.0,60.0,11.0,52.25,8.0,76.0,12.0,54.0,9.0,30.0,5.0,272.25,45.0,,,,0.0,74.0,12.0,77.0,12.0,80.0,13.0,60.0,10.0,42.0,7.0,333.0,54.0
113-3071-431022,113,431,,09商業與管理群,68.0,12.0,56.0,9.0,76.0,12.0,62.0,10.0,56.0,9.0,318.0,52.0,0.0,,66.0,12.0,50.0,8.0,64.0,10.0,56.0,9.0,62.0,10.0,298.0,49.0,,,,0.0,50.0,9.0,41.0,7.0,44.0,7.0,70.0,11.0,24.0,4.0,229.0,38.0,,,,0.0,54.0,9.0,33.5,6.0,72.0,11.0,48.0,8.0,38.0,6.0,245.5,40.0,,,,0.0,48.0,9.0,39.0,6.0,60.0,10.0,50.0,8.0,32.0,5.0,229.0,38.0,,,,0.0,54.0,9.0,53.0,8.0,60.0,10.0,70.0,11.0,58.0,9.0,295.0,47.0
113-3071-431023,113,431,,09商業與管理群,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.0,10.0,83.0,13.0,72.0,11.0,78.0,13.0,70.0,11.0,365.0,58.0
113-3071-431024,113,431,,09商業與管理群,56.0,10.0,48.5,8.0,68.0,11.0,78.0,12.0,68.0,11.0,318.5,52.0,0.0,,76.0,13.0,64.25,10.0,48.0,8.0,64.0,10.0,50.0,8.0,302.25,49.0,,,,0.0,62.0,11.0,28.25,5.0,28.0,5.0,70.0,11.0,28.0,5.0,216.25,37.0,,,,0.0,66.0,11.0,33.5,6.0,28.0,5.0,52.0,8.0,28.0,5.0,207.5,35.0,,,,0.0,54.0,10.0,26.25,4.0,16.0,3.0,60.0,10.0,22.0,4.0,178.25,31.0,,,,0.0,66.0,11.0,48.0,8.0,36.0,6.0,60.0,10.0,30.0,5.0,240.0,40.0
113-3071-431026,113,431,,09商業與管理群,70.0,12.0,79.0,12.0,56.0,9.0,78.0,12.0,62.0,10.0,345.0,55.0,0.0,,54.0,10.0,52.0,8.0,64.0,10.0,80.0,13.0,66.0,10.0,316.0,51.0,,,,0.0,64.0,11.0,63.75,10.0,64.0,10.0,72.0,11.0,64.0,10.0,327.75,52.0,,,,0.0,64.0,11.0,43.75,7.0,60.0,10.0,64.0,10.0,46.0,7.0,277.75,45.0,,,,0.0,72.0,13.0,53.25,8.0,88.0,14.0,64.0,10.0,72.0,12.0,349.25,57.0,,,,0.0,74.0,12.0,83.5,13.0,80.0,13.0,66.0,11.0,52.0,8.0,355.5,57.0
113-3071-431027,113,431,,09商業與管理群,68.0,12.0,53.5,9.0,60.0,10.0,68.0,11.0,66.0,10.0,315.5,52.0,0.0,,54.0,10.0,35.25,6.0,68.0,11.0,80.0,13.0,60.0,10.0,297.25,50.0,,,,0.0,76.0,13.0,38.5,6.0,68.0,11.0,78.0,12.0,54.0,9.0,314.5,51.0,,,,0.0,62.0,11.0,23.5,4.0,60.0,10.0,76.0,12.0,42.0,7.0,263.5,44.0,,,,0.0,64.0,11.0,39.0,6.0,64.0,10.0,72.0,11.0,72.0,12.0,311.0,50.0,,,,0.0,84.0,13.0,59.0,9.0,68.0,11.0,84.0,14.0,58.0,9.0,353.0,56.0
113-3071-431028,113,431,,09商業與管理群,64.0,11.0,73.25,11.0,88.0,14.0,66.0,11.0,54.0,9.0,345.25,56.0,0.0,,76.0,13.0,72.5,11.0,56.0,9.0,74.0,12.0,68.0,11.0,346.5,56.0,,,,0.0,78.0,13.0,43.0,7.0,44.0,7.0,78.0,12.0,54.0,9.0,297.0,48.0,,,,0.0,60.0,10.0,58.5,9.0,72.0,11.0,80.0,13.0,50.0,8.0,320.5,51.0,,,,0.0,54.0,10.0,53.5,9.0,72.0,11.0,66.0,10.0,66.0,11.0,311.5,51.0,,,,0.0,82.0,13.0,69.75,11.0,100.0,15.0,84.0,14.0,52.0,8.0,387.75,61.0
113-3071-431029,113,431,,09商業與管理群,76.0,13.0,72.0,11.0,60.0,10.0,70.0,11.0,68.0,11.0,346.0,56.0,0.0,,66.0,12.0,49.0,8.0,64.0,10.0,60.0,10.0,64.0,10.0,303.0,50.0,,,,0.0,72.0,12.0,46.0,7.0,52.0,8.0,90.0,14.0,50.0,8.0,310.0,49.0,,,,0.0,74.0,13.0,43.0,7.0,48.0,8.0,76.0,12.0,64.0,10.0,305.0,50.0,,,,0.0,62.0,11.0,63.25,10.0,48.0,8.0,70.0,11.0,54.0,9.0,297.25,49.0,,,,0.0,78.0,12.0,80.5,13.0,64.0,10.0,70.0,11.0,72.0,11.0,364.5,57.0
113-3071-431030,113,431,,09商業與管理群,64.0,11.0,60.25,10.0,48.0,8.0,80.0,13.0,44.0,7.0,296.25,49.0,0.0,,82.0,14.0,64.25,10.0,60.0,10.0,82.0,13.0,50.0,8.0,338.25,55.0,,,,0.0,74.0,13.0,37.75,6.0,48.0,8.0,72.0,11.0,46.0,7.0,277.75,45.0,,,,0.0,68.0,12.0,27.25,5.0,48.0,8.0,80.0,13.0,32.0,5.0,255.25,43.0,,,,0.0,64.0,11.0,41.75,7.0,56.0,9.0,58.0,9.0,42.0,7.0,261.75,43.0,,,,0.0,84.0,13.0,67.0,11.0,52.0,8.0,64.0,10.0,48.0,8.0,315.0,50.0
113-3071-431031,113,431,,09商業與管理群,80.0,14.0,67.0,11.0,68.0,11.0,86.0,14.0,84.0,13.0,385.0,63.0,0.0,,80.0,14.0,80.5,13.0,68.0,11.0,84.0,13.0,62.0,10.0,374.5,61.0,,,,0.0,,,,,,,,,,,,,,,,,70.0,12.0,37.0,6.0,60.0,10.0,88.0,14.0,46.0,7.0,301.0,49.0,,,,0.0,60.0,11.0,53.25,8.0,64.0,10.0,92.0,14.0,66.0,11.0,335.25,54.0,,,,0.0,74.0,12.0,71.0,11.0,80.0,13.0,78.0,13.0,82.0,13.0,385.0,62.0
113-3071-431032,113,431,,09商業與管理群,76.0,13.0,59.25,9.0,52.0,8.0,72.0,12.0,68.0,11.0,327.25,53.0,0.0,,66.0,12.0,44.0,7.0,56.0,9.0,76.0,12.0,58.0,9.0,300.0,49.0,,,,0.0,80.0,14.0,36.75,6.0,56.0,9.0,86.0,13.0,64.0,10.0,322.75,52.0,,,,0.0,60.0,10.0,38.5,6.0,56.0,9.0,82.0,13.0,64.0,10.0,300.5,48.0,,,,0.0,76.0,13.0,55.0,9.0,68.0,11.0,74.0,12.0,74.0,12.0,347.0,57.0,,,,0.0,82.0,13.0,68.0,11.0,60.0,10.0,82.0,13.0,82.0,13.0,374.0,60.0
113-3071-431033,113,431,,09商業與管理群,36.0,6.0,58.5,9.0,68.0,11.0,70.0,11.0,48.0,8.0,280.5,45.0,0.0,,62.0,11.0,65.0,10.0,64.0,10.0,64.0,10.0,58.0,9.0,313.0,50.0,,,,0.0,56.0,10.0,21.0,4.0,52.0,8.0,68.0,11.0,58.0,9.0,255.0,42.0,,,,0.0,70.0,12.0,31.5,5.0,20.0,4.0,68.0,11.0,36.0,6.0,225.5,38.0,,,,0.0,54.0,10.0,33.25,5.0,36.0,6.0,36.0,6.0,38.0,6.0,197.25,33.0,,,,0.0,50.0,8.0,55.5,9.0,60.0,10.0,62.0,10.0,40.0,7.0,267.5,44.0
113-3071-431034,113,431,,09商業與管理群,54.0,9.0,28.25,5.0,24.0,4.0,52.0,8.0,30.0,5.0,188.25,31.0,0.0,,54.0,10.0,26.25,4.0,28.0,5.0,40.0,7.0,56.0,9.0,204.25,35.0,,,,0.0,56.0,10.0,22.0,4.0,20.0,4.0,62.0,10.0,30.0,5.0,190.0,33.0,,,,0.0,52.0,9.0,13.5,3.0,28.0,5.0,64.0,10.0,28.0,5.0,185.5,32.0,,,,0.0,50.0,9.0,31.5,5.0,28.0,5.0,54.0,9.0,26.0,4.0,189.5,32.0,,,,0.0,72.0,12.0,46.5,7.0,44.0,7.0,64.0,10.0,30.0,5.0,256.5,41.0
113-3071-431035,113,431,,09商業與管理群,72.0,12.0,92.5,14.0,96.0,15.0,86.0,14.0,88.0,14.0,434.5,69.0,0.0,,80.0,14.0,92.25,14.0,68.0,11.0,88.0,14.0,88.0,14.0,416.25,67.0,,,,0.0,82.0,14.0,88.5,14.0,76.0,12.0,94.0,15.0,88.0,14.0,428.5,69.0,,,,0.0,80.0,14.0,82.5,13.0,64.0,10.0,94.0,15.0,94.0,15.0,414.5,67.0,,,,0.0,68.0,12.0,87.0,14.0,92.0,14.0,96.0,15.0,84.0,13.0,427.0,68.0,,,,0.0,76.0,12.0,98.0,15.0,96.0,15.0,90.0,15.0,92.0,14.0,452.0,71.0
113-3071-431036,113,431,,09商業與管理群,76.0,13.0,70.25,11.0,52.0,8.0,76.0,12.0,58.0,9.0,332.25,53.0,0.0,,78.0,14.0,57.75,9.0,56.0,9.0,64.0,10.0,58.0,9.0,313.75,51.0,,,,0.0,76.0,13.0,56.0,9.0,56.0,9.0,76.0,12.0,54.0,9.0,318.0,52.0,,,,0.0,70.0,12.0,53.5,9.0,36.0,6.0,72.0,11.0,54.0,9.0,285.5,47.0,,,,0.0,74.0,13.0,63.75,10.0,48.0,8.0,60.0,10.0,60.0,10.0,305.75,51.0,,,,0.0,80.0,13.0,79.0,12.0,64.0,10.0,68.0,11.0,58.0,9.0,349.0,55.0
113-3071-431037,113,431,,09商業與管理群,58.0,10.0,65.0,10.0,72.0,11.0,46.0,8.0,48.0,8.0,289.0,47.0,0.0,,66.0,12.0,46.25,7.0,64.0,10.0,44.0,7.0,62.0,10.0,282.25,46.0,,,,0.0,62.0,11.0,52.0,8.0,36.0,6.0,68.0,11.0,28.0,5.0,246.0,41.0,,,,0.0,48.0,8.0,33.0,5.0,16.0,3.0,56.0,9.0,38.0,6.0,191.0,31.0,,,,0.0,50.0,9.0,48.25,8.0,60.0,10.0,36.0,6.0,30.0,5.0,224.25,38.0,,,,0.0,60.0,10.0,72.5,11.0,40.0,7.0,60.0,10.0,38.0,6.0,270.5,44.0
113-3071-431038,113,431,,09商業與管理群,42.0,7.0,39.75,6.0,56.0,9.0,34.0,6.0,34.0,6.0,205.75,34.0,0.0,,38.0,7.0,44.5,7.0,52.0,8.0,38.0,6.0,46.0,7.0,218.5,35.0,,,,0.0,28.0,5.0,33.0,5.0,32.0,5.0,56.0,9.0,32.0,5.0,181.0,29.0,,,,0.0,30.0,5.0,21.5,4.0,20.0,4.0,40.0,7.0,26.0,4.0,137.5,24.0,,,,0.0,32.0,6.0,43.5,7.0,24.0,4.0,36.0,6.0,28.0,5.0,163.5,28.0,,,,0.0,30.0,5.0,45.5,7.0,12.0,2.0,36.0,6.0,34.0,6.0,157.5,26.0
113-3071-432001,113,432,,09商業與管理群,62.0,11.0,39.75,6.0,48.0,8.0,62.0,10.0,54.0,9.0,265.75,44.0,0.0,,48.0,9.0,23.0,4.0,24.0,4.0,60.0,10.0,50.0,8.0,205.0,35.0,,,,0.0,52.0,9.0,32.0,5.0,40.0,7.0,74.0,12.0,40.0,7.0,238.0,40.0,,,,0.0,52.0,9.0,25.25,4.0,32.0,5.0,74.0,12.0,56.0,9.0,239.25,39.0,,,,0.0,58.0,10.0,21.5,4.0,44.0,7.0,60.0,10.0,62.0,10.0,245.5,41.0,,,,0.0,68.0,11.0,39.5,6.0,48.0,8.0,72.0,12.0,54.0,9.0,281.5,46.0
113-3071-432002,113,432,,09商業與管理群,74.0,13.0,59.5,9.0,64.0,10.0,74.0,12.0,60.0,10.0,331.5,54.0,0.0,,76.0,13.0,45.0,7.0,64.0,10.0,74.0,12.0,84.0,13.0,343.0,55.0,,,,0.0,74.0,13.0,36.75,6.0,56.0,9.0,78.0,12.0,58.0,9.0,302.75,49.0,,,,0.0,68.0,12.0,24.5,4.0,60.0,10.0,88.0,14.0,72.0,11.0,312.5,51.0,,,,0.0,68.0,12.0,42.0,7.0,64.0,10.0,68.0,11.0,66.0,11.0,308.0,51.0,,,,0.0,68.0,11.0,51.0,8.0,68.0,11.0,72.0,12.0,74.0,12.0,333.0,54.0
113-3071-432003,113,432,,09商業與管理群,54.0,9.0,46.5,7.0,56.0,9.0,50.0,8.0,42.0,7.0,248.5,40.0,0.0,,36.0,7.0,36.25,6.0,68.0,11.0,62.0,10.0,54.0,9.0,256.25,43.0,,,,0.0,44.0,8.0,23.25,4.0,40.0,7.0,68.0,11.0,38.0,6.0,213.25,36.0,,,,0.0,36.0,6.0,29.0,5.0,48.0,8.0,68.0,11.0,48.0,8.0,229.0,38.0,,,,0.0,26.0,5.0,27.0,5.0,60.0,10.0,48.0,8.0,34.0,6.0,195.0,34.0,,,,0.0,48.0,8.0,48.5,8.0,56.0,9.0,70.0,11.0,52.0,8.0,274.5,44.0
113-3071-432004,113,432,,09商業與管理群,54.0,9.0,35.5,6.0,52.0,8.0,58.0,9.0,58.0,9.0,257.5,41.0,0.0,,50.0,9.0,24.75,4.0,48.0,8.0,66.0,10.0,54.0,9.0,242.75,40.0,,,,0.0,62.0,11.0,28.5,5.0,40.0,7.0,74.0,12.0,42.0,7.0,246.5,42.0,,,,0.0,52.0,9.0,25.75,4.0,36.0,6.0,64.0,10.0,44.0,7.0,221.75,36.0,,,,0.0,44.0,8.0,27.0,5.0,36.0,6.0,40.0,7.0,48.0,8.0,195.0,34.0,,,,0.0,46.0,8.0,43.75,7.0,56.0,9.0,64.0,10.0,54.0,9.0,263.75,43.0
